recoil_energy,scintillation_light,ionization_charge,s1_s2_ratio,pulse_shape,position,time_of_event,particle_type
2.1117244877236496,1.885,1.8249,1.0329,0.4703,"{'x': np.float64(3.2865966472024795), 'y': np.float64(8.00439333977383), 'z': np.float64(3.1680695463704662)}",2025-10-11T02:42:57.351203,WIMP-like
6.931485023001938,8.2729,6.7436,1.2268,0.581,"{'x': np.float64(-1.9820620931606392), 'y': np.float64(-7.072876076216474), 'z': np.float64(-8.919112138814677)}",2025-10-11T02:42:57.351203,Background
2.0982507819176854,2.0669,2.1333,0.9689,0.4674,"{'x': np.float64(3.776361910342425), 'y': np.float64(-9.003976306896963), 'z': np.float64(-4.657534625996083)}",2025-10-11T02:42:57.351203,Axion-like
8.14831814377761,9.6337,5.384,1.7893,0.5124,"{'x': np.float64(8.499005862791279), 'y': np.float64(2.1249131648196578), 'z': np.float64(0.6573483773983018)}",2025-10-11T02:42:57.351203,Axion-like
9.218901226799533,8.6399,8.9161,0.969,0.3469,"{'x': np.float64(-5.816882833879924), 'y': np.float64(-7.292936531166523), 'z': np.float64(1.1034667490092591)}",2025-10-11T02:42:57.351203,Axion-like
2.011474290121673,2.2799,1.3856,1.6455,0.5864,"{'x': np.float64(-3.0781232149279836), 'y': np.float64(-7.48667736152739), 'z': np.float64(-1.8221784891540551)}",2025-10-11T02:42:57.351203,WIMP-like
7.493299567158818,8.7112,6.7571,1.2892,0.4467,"{'x': np.float64(9.919687336365023), 'y': np.float64(2.3631271275231196), 'z': np.float64(-3.2331617630183107)}",2025-10-11T02:42:57.351203,Axion-like
1.082543261022148,0.9723,1.0273,0.9465,0.5534,"{'x': np.float64(8.944157134876072), 'y': np.float64(-8.67682435975845), 'z': np.float64(6.603560987702917)}",2025-10-11T02:42:57.351203,WIMP-like
6.19321319212429,5.3022,,1.2009,0.5445,"{'x': np.float64(-0.6545587390902305), 'y': np.float64(-9.845101759734598), 'z': np.float64(4.879305033312244)}",2025-10-11T02:42:57.352199,Axion-like
2.6876572247762462,2.1765,2.6731,0.8142,0.5503,"{'x': np.float64(-2.704461504243783), 'y': np.float64(0.9728021060853198), 'z': np.float64(-5.688928204954051)}",2025-10-11T02:42:57.352199,Axion-like
13.339283722322012,15.7064,12.1919,1.2883,0.5097,"{'x': np.float64(-0.8416259096218948), 'y': np.float64(2.7251853116315736), 'z': np.float64(9.008197178327258)}",2025-10-11T02:42:57.352199,Background
5.7106971405392954,6.3771,6.0464,1.0547,0.4364,"{'x': np.float64(5.479853045463392), 'y': np.float64(-5.139537149041685), 'z': np.float64(-3.012844327077742)}",2025-10-11T02:42:57.352199,WIMP-like
9.752018213670981,9.5309,8.3319,1.1439,0.3275,"{'x': np.float64(1.5278331038238022), 'y': np.float64(9.178567339548461), 'z': np.float64(7.615958913775181)}",2025-10-11T02:42:57.352199,Background
5.182659037541107,5.5347,5.0613,1.0935,0.5145,"{'x': np.float64(8.587228876042762), 'y': np.float64(3.2704274795348844), 'z': np.float64(-0.396624663058498)}",2025-10-11T02:42:57.352199,Axion-like
10.7268113881164,11.8881,11.0437,1.0765,0.5334,"{'x': np.float64(4.82022088860939), 'y': np.float64(-1.919312596425426), 'z': np.float64(-0.2606061711670442)}",2025-10-11T02:42:57.352199,Axion-like
4.535588316020912,4.1439,4.6961,0.8824,0.4417,"{'x': np.float64(2.6239119132082287), 'y': np.float64(1.2822970491749235), 'z': np.float64(3.1066932514292276)}",2025-10-11T02:42:57.352199,Background
2.1990487443044633,2.1188,2.2093,0.959,0.4043,"{'x': np.float64(6.027098319059178), 'y': np.float64(-9.696851196089519), 'z': np.float64(9.902140867417724)}",2025-10-11T02:42:57.352199,WIMP-like
6.661188679565847,6.533,6.6236,0.9863,0.5859,"{'x': np.float64(3.5391013843367425), 'y': np.float64(7.6522557642699525), 'z': np.float64(4.418546153473271)}",2025-10-11T02:42:57.352199,Background
8.767000259944787,7.3919,7.4799,0.9882,0.5221,"{'x': np.float64(8.32584571949183), 'y': np.float64(-2.6713646347198194), 'z': np.float64(-3.0622950975300567)}",2025-10-11T02:42:57.352199,Background
3.1798845875717148,3.3936,3.1402,1.0807,0.3983,"{'x': np.float64(5.332235769108134), 'y': np.float64(-6.88430913863489), 'z': np.float64(-7.868512299921258)}",2025-10-11T02:42:57.352199,Background
6.602502920393809,7.6508,4.5183,1.6933,0.3356,"{'x': np.float64(8.28954290910795), 'y': np.float64(9.840608057895544), 'z': np.float64(5.172202615107812)}",2025-10-11T02:42:57.352199,WIMP-like
3.4741270584791875,2.8992,,0.9987,0.6526,"{'x': np.float64(-0.1937620783047027), 'y': np.float64(-9.43520641086289), 'z': np.float64(8.026774008218897)}",2025-10-11T02:42:57.352199,Background
3.5784145214383885,3.1553,3.395,0.9294,0.3423,"{'x': np.float64(-4.520491803520963), 'y': np.float64(4.212073451748346), 'z': np.float64(-5.818064746456686)}",2025-10-11T02:42:57.352199,Axion-like
7.310299295993945,6.0301,6.304,0.9566,0.515,"{'x': np.float64(-2.446564586096902), 'y': np.float64(-3.979168596751723), 'z': np.float64(4.918387533698155)}",2025-10-11T02:42:57.352199,Background
2.432878641951849,1.9907,2.4206,0.8224,0.3636,"{'x': np.float64(-3.2851580417465165), 'y': np.float64(-4.413845843573818), 'z': np.float64(5.219415994175069)}",2025-10-11T02:42:57.352199,Background
2.823047859372907,3.2418,2.4675,1.3138,0.5067,"{'x': np.float64(-6.7142911032358015), 'y': np.float64(0.17632501828577318), 'z': np.float64(6.807525887636466)}",2025-10-11T02:42:57.352199,Background
2.4368048782174814,2.5903,2.0128,1.2869,0.3765,"{'x': np.float64(5.0913034959069865), 'y': np.float64(8.060577021048282), 'z': np.float64(-2.6096302673494947)}",2025-10-11T02:42:57.352199,Axion-like
7.61146795965904,9.0022,7.836,1.1488,0.569,"{'x': np.float64(-9.138615240256458), 'y': np.float64(7.363176942207531), 'z': np.float64(5.155833298899628)}",2025-10-11T02:42:57.352199,WIMP-like
3.897636502985159,3.8146,2.3822,1.6013,0.6616,"{'x': np.float64(2.5754826688051686), 'y': np.float64(-6.940126511338203), 'z': np.float64(1.024778236740696)}",2025-10-11T02:42:57.352199,Axion-like
5.462937646586709,5.1919,4.0939,1.2682,0.6561,"{'x': np.float64(-3.4893047670076793), 'y': np.float64(2.919638742440636), 'z': np.float64(-8.798960706553649)}",2025-10-11T02:42:57.352199,WIMP-like
3.7450649821362867,3.0331,2.359,1.2858,0.5643,"{'x': np.float64(5.930903746931438), 'y': np.float64(-9.818421724925852), 'z': np.float64(9.291902524052354)}",2025-10-11T02:42:57.352199,Axion-like
2.3142516445710637,2.1759,2.2068,0.986,0.2249,"{'x': np.float64(2.1107659413588546), 'y': np.float64(-6.097095755576771), 'z': np.float64(9.22778788437753)}",2025-10-11T02:42:57.352199,Axion-like
3.3717117292087493,2.9862,3.491,0.8554,0.4462,"{'x': np.float64(-9.068907425980013), 'y': np.float64(-9.316920242000444), 'z': np.float64(-1.621358292540588)}",2025-10-11T02:42:57.352199,Axion-like
4.925827739519122,3.9791,4.7759,0.8332,0.4407,"{'x': np.float64(2.35636740179638), 'y': np.float64(6.14708246164232), 'z': np.float64(7.5507582706796015)}",2025-10-11T02:42:57.352199,Background
1.8771122807447467,2.2147,1.9079,1.1608,0.7123,"{'x': np.float64(0.2406816622726602), 'y': np.float64(8.012369405214748), 'z': np.float64(-7.985937562227403)}",2025-10-11T02:42:57.352199,Axion-like
6.530207285219516,7.2618,6.7461,1.0764,0.3997,"{'x': np.float64(-8.560001205484673), 'y': np.float64(-3.3650005685954643), 'z': np.float64(6.05041550247735)}",2025-10-11T02:42:57.352199,Background
6.116669958213228,7.4319,5.3764,1.3823,0.5356,"{'x': np.float64(-5.5519130409650375), 'y': np.float64(6.735196178221411), 'z': np.float64(-8.275912773892722)}",2025-10-11T02:42:57.353197,Background
3.376536866738257,3.3419,2.0732,1.612,0.6265,"{'x': np.float64(7.665008764210718), 'y': np.float64(-7.1436343045251816), 'z': np.float64(-2.4016252679728822)}",2025-10-11T02:42:57.353197,Axion-like
6.01285304296238,6.4328,5.2016,1.2367,0.529,"{'x': np.float64(9.205854937269837), 'y': np.float64(0.5186421641956755), 'z': np.float64(-7.386784834799149)}",2025-10-11T02:42:57.353197,WIMP-like
3.746348037437316,3.4427,2.3752,1.4494,0.5059,"{'x': np.float64(-7.134454655177298), 'y': np.float64(-4.690770547727072), 'z': np.float64(-3.773183896236036)}",2025-10-11T02:42:57.353197,WIMP-like
7.6271363158330345,8.4855,6.9522,1.2205,0.6311,"{'x': np.float64(2.459660221719206), 'y': np.float64(5.049015350055248), 'z': np.float64(-1.0371578858542527)}",2025-10-11T02:42:57.353197,Axion-like
5.233927992456757,5.8934,4.5393,1.2983,0.5699,"{'x': np.float64(1.2703819208704985), 'y': np.float64(-3.7637412449252805), 'z': np.float64(-5.168269984955749)}",2025-10-11T02:42:57.353197,Background
12.682886046438492,11.1544,9.9762,1.1181,0.5324,"{'x': np.float64(-8.357337156947525), 'y': np.float64(3.7894758994483198), 'z': np.float64(-6.234466733708228)}",2025-10-11T02:42:57.353197,WIMP-like
4.555084449951081,5.1236,2.905,1.7637,0.3138,"{'x': np.float64(7.4595890528954385), 'y': np.float64(6.008402245473963), 'z': np.float64(-5.287971687579183)}",2025-10-11T02:42:57.353197,WIMP-like
7.614423891162975,6.6285,,1.1694,0.5354,"{'x': np.float64(-3.578974812221527), 'y': np.float64(-8.427159729631029), 'z': np.float64(-4.630833693845194)}",2025-10-11T02:42:57.353197,WIMP-like
2.9160923407950605,3.3788,3.0427,1.1104,0.4665,"{'x': np.float64(7.398896662696078), 'y': np.float64(-4.049174726200519), 'z': np.float64(-1.6142036115164675)}",2025-10-11T02:42:57.353197,WIMP-like
9.111331354240928,8.4961,6.5852,1.2902,0.5224,"{'x': np.float64(1.3005729549330454), 'y': np.float64(-5.273383459097875), 'z': np.float64(-6.1129025991812735)}",2025-10-11T02:42:57.353197,Axion-like
4.910565662029987,4.6852,3.1226,1.5004,0.539,"{'x': np.float64(-8.108080564416083), 'y': np.float64(9.488836238784305), 'z': np.float64(5.234321931654513)}",2025-10-11T02:42:57.353197,Axion-like
5.814307951860386,6.8008,4.0695,1.6712,0.4771,"{'x': np.float64(5.004086991661369), 'y': np.float64(9.051855023816422), 'z': np.float64(6.360156126482487)}",2025-10-11T02:42:57.353197,Axion-like
5.160588912495992,4.6078,3.2234,1.4295,0.5947,"{'x': np.float64(-2.9403519712873383), 'y': np.float64(2.239753707003711), 'z': np.float64(-8.858282700489164)}",2025-10-11T02:42:57.353197,Background
3.592076782208757,3.9737,3.4117,1.1647,0.5024,"{'x': np.float64(0.4371450791107243), 'y': np.float64(-8.32049442890594), 'z': np.float64(-3.555851699686354)}",2025-10-11T02:42:57.353197,WIMP-like
7.982671818258696,9.5196,8.728,1.0907,0.3894,"{'x': np.float64(-8.112121398081246), 'y': np.float64(-3.871456851229695), 'z': np.float64(-0.1858991255223419)}",2025-10-11T02:42:57.353197,Background
3.6698585902593623,4.2156,3.6453,1.1564,0.4037,"{'x': np.float64(0.06939798015918797), 'y': np.float64(1.819250867364051), 'z': np.float64(5.97427408454287)}",2025-10-11T02:42:57.353197,Axion-like
2.0200223610901507,2.1557,1.4581,1.4785,0.5955,"{'x': np.float64(-5.0035368703715255), 'y': np.float64(-6.376043936642679), 'z': np.float64(-5.676563689127294)}",2025-10-11T02:42:57.353197,Background
2.8981513549053,3.1376,2.4991,1.2555,0.5842,"{'x': np.float64(3.0328937548298107), 'y': np.float64(8.038168860452409), 'z': np.float64(-4.385076007724312)}",2025-10-11T02:42:57.353197,Axion-like
1.963991222879386,1.9837,1.7912,1.1075,0.4872,"{'x': np.float64(7.769029014351215), 'y': np.float64(-5.778285665955449), 'z': np.float64(-1.3253806105730952)}",2025-10-11T02:42:57.353197,WIMP-like
6.451346779217451,5.9335,6.7444,0.8798,0.5162,"{'x': np.float64(2.1102580332560947), 'y': np.float64(-5.294015502408024), 'z': np.float64(-5.243407807275398)}",2025-10-11T02:42:57.353197,WIMP-like
4.154873762706695,3.3443,4.1194,0.8118,0.5147,"{'x': np.float64(-8.30158689376712), 'y': np.float64(8.472920041699478), 'z': np.float64(0.22903498363891828)}",2025-10-11T02:42:57.353197,Axion-like
2.5122532173504326,2.6163,2.1392,1.223,0.5542,"{'x': np.float64(-6.143857340610608), 'y': np.float64(4.448868387020479), 'z': np.float64(-3.671550164089168)}",2025-10-11T02:42:57.353197,Axion-like
15.06198577785221,16.368,9.7845,1.6728,0.4761,"{'x': np.float64(6.645588637548318), 'y': np.float64(2.712469181844508), 'z': np.float64(8.214984298512903)}",2025-10-11T02:42:57.353197,Background
,3.051,3.0475,1.0011,0.562,"{'x': np.float64(-3.4035560225014327), 'y': np.float64(-0.4059084476742303), 'z': np.float64(4.487626519081161)}",2025-10-11T02:42:57.353197,Axion-like
2.870592260283314,2.5792,2.644,0.9755,0.4506,"{'x': np.float64(8.115164323358389), 'y': np.float64(-2.65742156065103), 'z': np.float64(9.797329879190336)}",2025-10-11T02:42:57.353197,Axion-like
5.032780661534838,4.6551,4.9481,0.9408,0.3993,"{'x': np.float64(-2.7488273640078376), 'y': np.float64(-1.6477609600226), 'z': np.float64(-4.438068894893075)}",2025-10-11T02:42:57.353197,Background
1.763175065571756,1.6231,1.1794,1.3762,0.4793,"{'x': np.float64(1.5506133984425414), 'y': np.float64(-4.154066857439984), 'z': np.float64(5.9308930222426675)}",2025-10-11T02:42:57.353197,Axion-like
6.874594989786256,7.101,5.2721,1.3469,0.4363,"{'x': np.float64(-0.34393248937129783), 'y': np.float64(2.4239329283543576), 'z': np.float64(2.210452503532272)}",2025-10-11T02:42:57.353197,WIMP-like
3.9347929403950723,3.435,2.8853,1.1905,0.6391,"{'x': np.float64(6.578599337905857), 'y': np.float64(3.809925335782367), 'z': np.float64(4.073811770571119)}",2025-10-11T02:42:57.354195,Axion-like
4.104069696782867,4.4823,2.7091,1.6545,0.567,"{'x': np.float64(-4.937905217208889), 'y': np.float64(-0.4093381200757449), 'z': np.float64(2.7790288917667034)}",2025-10-11T02:42:57.354195,WIMP-like
6.1252970728101355,6.9929,5.9299,1.1793,0.4945,"{'x': np.float64(1.2441217366308948), 'y': np.float64(-2.9757482651934115), 'z': np.float64(0.890626184226992)}",2025-10-11T02:42:57.354195,WIMP-like
13.3020694998343,15.671,10.5685,1.4828,0.5373,"{'x': np.float64(1.2204520447481837), 'y': np.float64(-2.1404654459967576), 'z': np.float64(-9.777368682112497)}",2025-10-11T02:42:57.354195,Background
5.552985735108834,6.4356,5.2352,1.2293,0.7264,"{'x': np.float64(-0.7788822865171863), 'y': np.float64(-9.44722611364142), 'z': np.float64(-9.43510026820581)}",2025-10-11T02:42:57.354195,Background
4.343813801459498,4.8978,3.3435,1.4649,0.3073,"{'x': np.float64(-8.358716290570152), 'y': np.float64(-3.615540346711226), 'z': np.float64(7.380595452634552)}",2025-10-11T02:42:57.354195,Axion-like
1.1624127793279604,1.2495,0.9432,1.3247,0.747,"{'x': np.float64(-2.9676899382890483), 'y': np.float64(-5.652782755058969), 'z': np.float64(-3.875587637858338)}",2025-10-11T02:42:57.354195,Axion-like
2.8458189208898506,3.302,2.6844,1.2301,0.4391,"{'x': np.float64(-4.656234233087533), 'y': np.float64(5.125203168069923), 'z': np.float64(6.554561719095339)}",2025-10-11T02:42:57.354195,WIMP-like
8.600788754089711,8.9204,8.1602,1.0932,0.6383,"{'x': np.float64(-7.341641777249399), 'y': np.float64(-7.735697201591307), 'z': np.float64(-1.329062020764587)}",2025-10-11T02:42:57.354195,Axion-like
3.0656245485877305,3.6259,2.2462,1.6142,0.5922,"{'x': np.float64(-1.9535527837487159), 'y': np.float64(1.2834291296888445), 'z': np.float64(7.972078071291293)}",2025-10-11T02:42:57.354195,Axion-like
4.169872987399018,4.8138,4.4248,1.0879,0.4895,"{'x': np.float64(-0.5161075260890335), 'y': np.float64(5.562667791504818), 'z': np.float64(-0.33312280648886805)}",2025-10-11T02:42:57.354195,Background
10.039278043119289,10.3204,10.3391,0.9982,0.6513,"{'x': np.float64(2.7145602506173656), 'y': np.float64(4.468333175986176), 'z': np.float64(-5.161393887638224)}",2025-10-11T02:42:57.354195,Axion-like
2.981918651491519,2.613,2.5145,1.0392,0.537,"{'x': np.float64(-1.2775361824849991), 'y': np.float64(-3.021844303724368), 'z': np.float64(2.6690371107994153)}",2025-10-11T02:42:57.354195,WIMP-like
4.7828096255285,4.8414,3.36,1.4409,0.3101,"{'x': np.float64(4.7783015670302795), 'y': np.float64(6.87540746086054), 'z': np.float64(9.029206089554261)}",2025-10-11T02:42:57.354195,WIMP-like
3.132582902422344,3.1668,2.676,1.1834,0.3467,"{'x': np.float64(-1.4283887117731844), 'y': np.float64(-6.461364208148915), 'z': np.float64(4.3568254258272745)}",2025-10-11T02:42:57.354195,WIMP-like
4.482696502218531,4.1465,3.4757,1.193,0.4182,"{'x': np.float64(6.250488748863031), 'y': np.float64(-0.9694613822053988), 'z': np.float64(-5.694334277586042)}",2025-10-11T02:42:57.354195,Background
4.17272094237897,4.7397,4.3294,1.0948,0.4599,"{'x': np.float64(-9.088670924953313), 'y': np.float64(-0.08419381142141447), 'z': np.float64(5.567491881512961)}",2025-10-11T02:42:57.354195,Axion-like
3.155766893885885,3.1415,2.8269,1.1113,0.5331,"{'x': np.float64(-8.726352048977883), 'y': np.float64(3.789341898468537), 'z': np.float64(6.059416449379164)}",2025-10-11T02:42:57.354195,WIMP-like
4.420606962305332,4.5832,4.2209,1.0858,0.4217,"{'x': np.float64(-6.980593400111705), 'y': np.float64(7.815200543418072), 'z': np.float64(-2.642965576903073)}",2025-10-11T02:42:57.354195,WIMP-like
3.43233290809567,3.6244,2.5874,1.4008,0.4804,"{'x': np.float64(-1.2888949204127478), 'y': np.float64(9.046719003185967), 'z': np.float64(-3.5016216131506823)}",2025-10-11T02:42:57.354195,Background
2.4699644203605993,2.4615,,1.321,0.334,"{'x': np.float64(-7.620051418278884), 'y': np.float64(4.717651430898593), 'z': np.float64(-2.9094648040790005)}",2025-10-11T02:42:57.354195,Background
,2.3352,2.9649,0.7876,0.3991,"{'x': np.float64(-5.255769084467503), 'y': np.float64(5.464488831717851), 'z': np.float64(5.307317772238022)}",2025-10-11T02:42:57.354195,Axion-like
3.2588135264538303,2.7956,2.7739,1.0078,0.6177,"{'x': np.float64(3.5013351077959065), 'y': np.float64(-7.0707641953116624), 'z': np.float64(-1.2327244660773307)}",2025-10-11T02:42:57.354195,WIMP-like
6.16491616098639,7.112,6.0373,1.178,0.6536,"{'x': np.float64(-3.93762592026037), 'y': np.float64(-5.9556344984008565), 'z': np.float64(-1.8931015772223958)}",2025-10-11T02:42:57.354195,WIMP-like
4.047801643896023,4.0271,2.9688,1.3565,0.5736,"{'x': np.float64(-0.7548571413467187), 'y': np.float64(-1.8827403446762307), 'z': np.float64(-6.0173082878193895)}",2025-10-11T02:42:57.354195,Background
10.077773229854959,8.3378,7.2136,1.1558,0.3411,"{'x': np.float64(5.689638621193984), 'y': np.float64(-2.3322293846755926), 'z': np.float64(-1.0241844077820978)}",2025-10-11T02:42:57.354195,WIMP-like
4.13188551414075,3.9913,3.2142,1.2418,0.4914,"{'x': np.float64(-4.906209620618595), 'y': np.float64(-1.3750961666088237), 'z': np.float64(-7.70900029868473)}",2025-10-11T02:42:57.354195,Axion-like
4.3851411190578995,4.3178,3.9664,1.0886,0.5733,"{'x': np.float64(8.047986569131062), 'y': np.float64(9.463927802727522), 'z': np.float64(-9.742289421054629)}",2025-10-11T02:42:57.354195,WIMP-like
8.995899312014881,9.4103,,1.1259,0.6892,"{'x': np.float64(7.7966484139948165), 'y': np.float64(8.442142978917559), 'z': np.float64(0.4451075292075686)}",2025-10-11T02:42:57.354195,WIMP-like
6.632510028165572,5.9134,6.4166,0.9216,0.422,"{'x': np.float64(7.565802035021157), 'y': np.float64(-1.436347436150891), 'z': np.float64(-4.419042857851682)}",2025-10-11T02:42:57.354195,WIMP-like
5.633012570278618,6.0928,3.6199,1.6831,0.3877,"{'x': np.float64(-3.292111355776073), 'y': np.float64(3.6029903566214454), 'z': np.float64(1.816719381824491)}",2025-10-11T02:42:57.354195,Background
6.587069818124641,6.7514,4.0026,1.6868,0.4647,"{'x': np.float64(-0.03073443102790563), 'y': np.float64(-8.138120982211914), 'z': np.float64(-8.517444612440663)}",2025-10-11T02:42:57.354195,WIMP-like
